date,gdp,gdp_trend,consumption,consumption_trend,investment,investment_trend,hours,hours_trend,capital,capital_trend,tfp,tfp_trend,real_m2,real_m2_trend,t_bill_3mo,t_bill_3mo_trend,pce_inflation,pce_inflation_trend,unemployment,unemployment_trend
1959-10-01,27.655528442522854,27.508930003590955,16.890590452971928,16.73192830267255,4.52680087582453,4.353952384398865,109.7107333612526,108.48504989337415,27.846065394134214,27.826498612891704,14.459224935429818,14.491825253420803,15.545553067010264,15.472822998745995,0.042300000000000004,0.02727765087943902,0.022574778955289254,0.016524892465501328,0.05600000000000001,0.05819200667046941
1960-01-01,28.0859834309788,27.647511579191917,16.891712300548356,16.811075718134315,4.993335159232339,4.374565354798809,109.6523331950466,108.28119409646273,27.88789958985813,27.91995987859255,14.681647947832431,14.565534906203796,15.4564484747718,15.620271664152725,0.03873333333333333,0.027415414470640456,0.016940707523667164,0.01604047942755866,0.051333333333333335,0.058565618941079485
1960-04-01,27.855434891896145,27.79444809639732,17.10245862823803,16.89339008750561,4.483804534162391,4.39724671094342,109.52236508607986,108.09418244263165,28.15562482699797,28.014693724735096,14.523711981035124,14.64202464952345,15.500982194776979,15.770962592316815,0.029933333333333336,0.02752895883433573,0.018175051175485457,0.015545872496918663,0.052333333333333336,0.0588635609442987
1960-07-01,27.902954974605088,27.95061593353347,16.985390180232713,16.979228672780543,4.417441114510641,4.4225701327357765,108.55534588907439,107.92647915452181,28.27624691514069,28.111222132887864,14.610719837454894,14.721411009172627,15.673135829681062,15.925496823664531,0.0236,0.027636349987683086,0.015783957087366574,0.015051935703996227,0.05533333333333334,0.0590795653971517
1960-10-01,27.448757838309998,28.116955446795764,16.972593124700172,17.069088373365833,3.8598696247323514,4.451180141226609,107.16969049490817,107.7814262925137,28.36695665814458,28.21016286157731,14.47717329566627,14.803738766333218,15.799298719772949,16.084324861804195,0.023066666666666666,0.027757156681902616,0.01477892929416802,0.014571176315880344,0.06266666666666666,0.059203283624406335
1961-01-01,27.533680735264127,28.294406097645975,16.89956456403377,17.163482037735964,3.9595661586746353,4.483739966760463,106.17682431087331,107.66275131167171,28.311880830261753,28.312246204945637,14.620028422623003,14.888984250281252,15.979111179014357,16.247752461818752,0.0235,0.02790842494947215,0.015372366487016231,0.014116559113024615,0.068,0.05922202555579053
1961-04-01,27.91017488727745,28.48351097286219,17.0539711749017,17.26287468838845,4.22552446591929,4.520537120847894,105.58983952747896,107.5737997717006,28.29550927349337,28.41831200574724,14.876452023687362,14.976915147384808,16.183743297761616,16.41591380256635,0.023033333333333333,0.028104269266609992,0.009930547093944142,0.013701178721494062,0.07,0.059125265735433606
1961-07-01,28.358950063288226,28.68434775774339,17.10197598062513,17.367576358980077,4.541966132965937,4.56152291549634,105.8840073741554,107.51699479634577,28.350336253624626,28.529213412791563,15.078125558507404,15.067122488305335,16.364340071587737,16.588775059126398,0.023033333333333333,0.028356048843941016,0.009772382397571944,0.013338914646962454,0.06766666666666667,0.05890796494149253
1961-10-01,28.8688415967489,28.89663744359304,17.382253450380354,17.47777433899205,4.620659439397518,4.606460877477339,107.06768309974125,107.49353099190697,28.524342782963053,28.64574086242932,15.206113957346544,15.159123891546583,16.573800057381344,16.76615079220547,0.0246,0.028671953557131806,0.006405607928450685,0.013041289750336336,0.062,0.05857188066103959
1962-01-01,29.33713987573813,29.119892395720143,17.523964366081472,17.593494033674634,4.843682976926669,4.655099389111946,107.29040475941804,107.50360381480861,28.712173360726236,28.768586738580513,15.396513824695845,15.252432117975822,16.803458662333377,16.94770214639696,0.02723333333333333,0.029056846584654808,0.008866638518607806,0.012817597809866391,0.056333333333333326,0.05812424456972537
